Name,Description,Address,Working hours,Rating,Amount of reviews,Latitude,Longitude,2GIS URL,Additional information
Harbin,китайский ресторан,"улица Гоголя, 95/70",Пн: 12:00-24:00; Вт: 12:00-24:00; Ср: 12:00-24:00; Чт: 12:00-24:00; Пт: 12:00-24:00; Сб: 12:00-24:00; Вс: 12:00-24:00,3.4,47,43.259887,76.941408,https://2gis.com/firm/70000001062286794,"Китайская кухня ​Заказ столиков ​Заказ навынос ​VIP-зал ​Можно с ноутбуком ​Средний чек 5000 тнг. ​До 150 мест ​Лапша wok ​Жареная рыба ​Wi-Fi ​Туалет ​Наличный расчёт ​Перевод с карты ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Гоголя, 95/70 ​улица Гоголя, 95 ​проспект Абылай хана, 70 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Burger King,Автоэкспресс,"Саина улица, 16","Пн: 00:00-04:00, 05:00-24:00; Вт: 00:00-04:00, 05:00-24:00; Ср: 00:00-04:00, 05:00-24:00; Чт: 00:00-04:00, 05:00-24:00; Пт: 00:00-04:00, 05:00-24:00; Сб: 00:00-04:00, 05:00-24:00; Вс: 00:00-04:00, 05:00-24:00 (кафе: пн-пт 10:00-22:00)",3.2,541,43.24049,76.839645,https://2gis.com/firm/70000001018961901,"Заказ навынос ​Автокафе ​Средний чек 3500 тнг. ​Бургеры ​Картофель-фри ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Быстрое питание ​Доставка готовых блюд ​Это моя компания ​Реклама в 2ГИС ↗ ​Саина улица, 16 ​16 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
China Town,ресторан,"улица Маметовой, 47",Пн: 12:00-23:30; Вт: 12:00-23:30; Ср: 12:00-23:30; Чт: 12:00-23:30; Пт: 12:00-23:30; Сб: 12:00-23:30; Вс: 13:00-23:30,3.5,87,43.267153,76.939504,https://2gis.com/firm/9429940000786350,"Раменные ​Китайская кухня ​Заказ столиков ​Заказ навынос ​VIP-зал ​Летняя терраса ​Проведение банкетов ​Можно с ноутбуком ​Средний чек 4500 тнг. ​До 70 мест ​Оплата картой ​Наличный расчёт ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Маметовой, 47 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Bauyrdaq Qazaq Fast-food,кафе национальной кухни,"проспект Сейфуллина, 132а",Пн: 00:00-24:00; Вт: 00:00-24:00; Ср: 00:00-24:00; Чт: 00:00-24:00; Пт: 00:00-24:00; Сб: 00:00-24:00; Вс: 00:00-24:00,4.6,84,43.312449,76.93964,https://2gis.com/firm/70000001074649097,"Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Это моя компания ​Реклама в 2ГИС ↗ ​Проспект Сейфуллина, 132а ​7 филиалов ​Это моя компания ​Реклама в 2ГИС ↗"
Geronimo,пиццерия,"улица Жамакаева, 175",Вт: 10:30-22:00; Ср: 10:30-22:00; Чт: 10:30-22:00; Пт: 10:30-22:00; Сб: 10:30-22:00; Вс: 10:30-22:00,3.2,135,43.210738,76.955205,https://2gis.com/firm/9429940001126296,"Итальянская кухня ​Заказ навынос ​Летняя терраса ​Можно с собакой ​Средний чек 3500 тнг. ​До 40 мест ​Кофе с собой ​Чай с собой ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Пиццерии ​Кафе ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Жамакаева, 175 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Gagarin Coffee,кофейня,"проспект Гагарина, 133/8",Пн: 08:00-22:00; Вт: 08:00-22:00; Ср: 08:00-22:00; Чт: 08:00-22:00; Пт: 08:00-22:00; Сб: 08:00-22:00; Вс: 08:00-22:00 (кухня: пн-вс 8:00-20:00),4.3,61,43.236572,76.894238,https://2gis.com/firm/70000001066921785,"Завтрак ​Заказ навынос ​До 20 мест ​Бельгийские вафли ​Салаты ​Сэндвичи ​Супы ​Боулы ​Кофе с собой ​Свежевыжатые соки ​Какао ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Кофейни ​Кафе-кондитерские ​Это моя компания ​Реклама в 2ГИС ↗ ​ЖК Оркендеу ​Проспект Гагарина, 133/8 ​2 помещение ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Ritz Hall,ресторан,"микрорайон Самал-3, 1",Пн: 10:00-00:30; Вт: 10:00-00:30; Ср: 10:00-00:30; Чт: 10:00-00:30; Пт: 10:00-00:30; Сб: 10:00-00:30; Вс: 10:00-00:30,3.7,74,43.227938,76.959506,https://2gis.com/firm/70000001061389555,"Восточная кухня ​Европейская кухня ​Бизнес-ланч ​Заказ столиков ​Постное меню ​Спортивные трансляции ​Поминальные обеды ​VIP-зал ​Летняя терраса ​Танцпол ​Проведение банкетов ​Средний чек 4500 тнг. ​Бизнес-ланч от 2200 тнг. ​До 150 мест ​Пицца ​Шашлык ​Паста ​Стейки ​Салаты ​Супы ​Блюда на гриле ​Колбаски ​Жареная рыба ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Широкий лифт ​Нет двери / есть автоматическая дверь ​Рестораны ​Кейтеринг ​Банкетные залы ​150 мест ​Платная ​Это моя компания ​Реклама в 2ГИС ↗ ​ТРЦ Ритц-Палас ​Микрорайон Самал-3, 1 ​4 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Имерети,кафе,"улица Акан Серы, 44",Пн: 11:00-01:00; Вт: 11:00-01:00; Ср: 11:00-01:00; Чт: 11:00-01:00; Пт: 11:00-02:00; Сб: 11:00-02:00; Вс: 11:00-02:00,3.7,100,43.325333,76.949173,https://2gis.com/firm/70000001040933904,"Грузинская кухня ​Восточная кухня ​Европейская кухня ​Завтрак ​Заказ столиков ​Заказ навынос ​Винная карта ​Живая музыка ​Поминальные обеды ​VIP-зал ​Летняя терраса ​Танцпол ​Кабинки ​Проведение банкетов ​Средний чек 3000 тнг. ​До 200 мест ​Шашлык ​Хинкали ​Лапша wok ​Блины ​Пельмени ​Рамен ​Рис wok ​Манты ​Стейки ​Лагман ​Хачапури ​Супы ​Плов ​Оплата картой ​Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Акан Серы, 44 ​цокольный, 1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Lanzhou,сеть ресторанов быстрого питания,"улица Кажымукана, 49",Пн: 11:00-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-24:00; Сб: 11:00-24:00; Вс: 11:00-24:00,3.5,760,43.225362,76.954592,https://2gis.com/firm/70000001039973811,"Лапшичные ​Китайская кухня ​Заказ навынос ​Средний чек 1000 тнг. ​Пицца ​Лапша wok ​Блины ​Манты ​Лагман ​Салаты ​Оплата картой ​Наличный расчёт ​Быстрое питание ​Столовые ​Это моя компания ​Реклама в 2ГИС ↗ ​ЖК Royal ​Улица Кажымукана, 49 ​1 этаж ​24 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
Pershika Iranian Restaurant,ресторан,"улица Гоголя, 154",Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,3.9,121,43.257803,76.915474,https://2gis.com/firm/70000001037700922,"Гриль-бары ​Европейская кухня ​Арабская кухня ​Завтрак ​Заказ столиков ​Заказ навынос ​Меню на английском ​Летняя терраса ​Проведение банкетов ​Английский завтрак ​Турецкий завтрак ​Средний чек 5000 тнг. ​До 60 мест ​Пицца ​Шашлык ​Бургеры ​Хинкали ​Паста ​Манты ​Стейки ​Люля-кебаб ​Картофель-фри ​Салаты ​Сэндвичи ​Хачапури ​Супы ​Блюда на гриле ​Буррито ​Куриные крылышки ​Наггетсы ​Кесадилья ​Хычины ​Кофе с собой ​Чай с собой ​Пицца ​Шашлык ​Паста ​Горячие вторые блюда ​Салаты ​Супы ​Wi-Fi ​Туалет ​Оплата картой ​Наличный расчёт ​Рестораны ​Доставка готовых блюд ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Гоголя, 154 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Toq,кафе,"улица Панфилова, 99",Пн: 12:00-24:00; Вт: 12:00-24:00; Ср: 12:00-24:00; Чт: 12:00-24:00; Пт: 12:00-24:00; Сб: 12:00-24:00; Вс: 12:00-24:00,3.9,80,43.261569,76.943859,https://2gis.com/firm/70000001066264385,"Шашлычные ​Восточная кухня ​Халяльная кухня ​Азербайджанская кухня ​Заказ столиков ​Заказ навынос ​Панорамный вид ​Проведение банкетов ​Средний чек 6000 тнг. ​До 60 мест ​Шашлык ​Бургеры ​Пельмени ​Люля-кебаб ​Салаты ​Хачапури ​Супы ​Пита ​Плов ​Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Кафе ​Быстрое питание ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Панфилова, 99 ​2 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
#Fаrш,кафе быстрого питания,"проспект Сейфуллина, 617",Пн: 10:00-22:00; Вт: 10:00-22:00; Ср: 10:00-22:00; Чт: 10:00-22:00; Пт: 10:00-22:00; Сб: 10:00-22:00; Вс: 10:00-22:00,3.9,442,43.23324,76.934584,https://2gis.com/firm/70000001048924760,"Заказ навынос ​Детское меню ​Летняя терраса ​Детский уголок ​Средний чек 5000 тнг. ​До 40 мест ​Бургеры ​Фалафель ​Картофель-фри ​Салаты ​Блюда на гриле ​Куриные крылышки ​Наггетсы ​Колбаски ​Кофе с собой ​Чай с собой ​Wi-Fi ​Туалет ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Быстрое питание ​Доставка готовых блюд ​6 мест ​Бесплатная ​6 мест ​Бесплатная ​16 мест ​Бесплатная ​Это моя компания ​Реклама в 2ГИС ↗ ​ТРК Forum ​Проспект Сейфуллина, 617 ​3 этаж; Фудмаркет Restopark ​3 филиала ​Это моя компания ​Реклама в 2ГИС ↗"
Tirol,ресторан,"проспект Жибек Жолы, 98",Пн: 10:00-24:00; Вт: 10:00-24:00; Ср: 10:00-24:00; Чт: 10:00-24:00; Пт: 10:00-02:00; Сб: 10:00-02:00; Вс: 10:00-24:00,3.4,153,43.261648,76.942634,https://2gis.com/firm/9429940000790640,"Европейская кухня ​Завтрак ​Заказ столиков ​Заказ навынос ​Винная карта ​Живая музыка ​Спортивные трансляции ​VIP-зал ​Летняя терраса ​Танцпол ​Аниматоры, мастер-классы для детей ​Проведение банкетов ​Средний чек 10000 тнг. ​До 80 мест ​Пицца ​Шашлык ​Бургеры ​Чебуреки ​Блины ​Пельмени ​Манты ​Стейки ​Том-Ям ​Люля-кебаб ​Вареники ​Блюда на гриле ​Кесадилья ​Колбаски ​Оплата картой ​Наличный расчёт ​Оплата по QR-коду ​Это моя компания ​Реклама в 2ГИС ↗ ​Проспект Жибек Жолы, 98 ​цокольный, 1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Smug BBQ Bar,ресторан,"улица Гоголя, 15",Пн: 12:30-24:00; Вт: 11:00-24:00; Ср: 11:00-24:00; Чт: 11:00-24:00; Пт: 11:00-02:00; Сб: 11:00-02:00; Вс: 11:00-24:00,4.2,186,43.261355,76.96077,https://2gis.com/firm/70000001040186058,"Бургерные ​Европейская кухня ​Американская кухня ​Авторская кухня ​Заказ навынос ​Винная карта ​Летняя терраса ​Средний чек 4000 тнг. ​Бургеры ​Стейки ​Том-Ям ​Картофель-фри ​Салаты ​Супы ​Блюда на гриле ​Куриные крылышки ​Наггетсы ​Кофе с собой ​Глинтвейн ​Оплата картой ​Наличный расчёт ​Оплата через банк ​Перевод с карты ​Пандус ​Доступный вход для людей с инвалидностью ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Гоголя, 15 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Казан лагман,кафе восточной кухни,"улица Желмая, 24",Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00,3.6,172,43.281217,76.980238,https://2gis.com/firm/70000001038940053,"Лагманные ​Узбекская кухня ​Восточная кухня ​Уйгурская кухня ​Казахская кухня ​Завтрак ​Заказ столиков ​Заказ навынос ​Винная карта ​Детское меню ​Живая музыка ​Поминальные обеды ​Летняя терраса ​Танцпол ​Настольные игры ​Проведение банкетов ​Турецкий завтрак ​Средний чек 1500 тнг. ​До 80 мест ​Шашлык ​Хинкали ​Лапша wok ​Пельмени ​Манты ​Люля-кебаб ​Самса ​Картофель-фри ​Лагман ​Салаты ​Хачапури ​Супы ​Блюда на гриле ​Куриные крылышки ​Наггетсы ​Плов ​Жареная рыба ​Хычины ​Кофе с собой ​Чай с собой ​Шашлык ​Доставка wok ​Плов ​Десерты ​Горячие вторые блюда ​Лагман ​Корпоративные обеды ​Салаты ​Куриные крылышки ​Супы ​Оплата картой ​Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Доставка готовых блюд ​Кафе ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Желмая, 24 ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Шмель,таверна,"улица Жандарбекова, 152",Пн: 12:00-01:00; Вт: 12:00-01:00; Ср: 12:00-01:00; Чт: 12:00-01:00; Пт: 12:00-03:00; Сб: 12:00-03:00; Вс: 12:00-01:00,3.8,70,43.235397,76.898793,https://2gis.com/firm/9429940001176939,"Пивной ресторан ​Итальянская кухня ​Корейская кухня ​Европейская кухня ​Бизнес-ланч ​Заказ столиков ​Заказ навынос ​Винная карта ​Спортивные трансляции ​Поминальные обеды ​VIP-зал ​Летняя терраса ​Проведение банкетов ​Средний чек 8000 тнг. ​До 120 мест ​Пицца ​Шашлык ​Бургеры ​Пельмени ​Рамен ​Паста ​Стейки ​Люля-кебаб ​Картофель-фри ​Салаты ​Закрытая пицца ​Супы ​Блюда на гриле ​Куриные крылышки ​Плов ​Кукси ​Колбаски ​Мидии ​Жареная рыба ​Wi-Fi ​Туалет ​Оплата картой ​Наличный расчёт ​Оплата через банк ​Перевод с карты ​Оплата по QR-коду ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Жандарбекова, 152 ​1 этаж ​ ​Это моя компания ​Реклама в 2ГИС ↗"
Atash Doner,киоск быстрого питания,"улица Ришата и Муслима Абдуллиных, 70/1 киоск",Пн: 12:00-24:00; Вт: 12:00-24:00; Ср: 12:00-24:00; Чт: 12:00-24:00; Пт: 12:00-24:00; Сб: 12:00-24:00,4.9,570,43.25416,76.960945,https://2gis.com/firm/70000001068949795,"Шавермы ​Заказ навынос ​Летняя терраса ​Детская комната ​Средний чек 2000 тнг. ​До 20 мест ​Шаурма ​Плов ​Кофе с собой ​Чай с собой ​Оплата картой ​Наличный расчёт ​Перевод с карты ​Оплата по QR-коду ​Быстрое питание ​Точки безалкогольных напитков ​Это моя компания ​Реклама в 2ГИС ↗ ​Улица Ришата и Муслима Абдуллиных, 70/1 киоск ​ ​Это моя компания ​Реклама в 2ГИС ↗"
